ticker,adjusted_purchase_volume,estimated_purchase_volume,purchase_speculation,purchase_count,purchase_count_individual,purchase_days_ago,purchase_owner,purchase_confidence,adjusted_sale_volume,estimated_sale_volume,sale_speculation,sale_count,sale_count_individual,sale_days_ago,sale_owner,sale_confidence,date,volume_net,score,price_change
ELAN,2.0,16001.0,0,2,1,92.5,['Susie Lee'],1.1283365949119384,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,16001.0,1.14,0.45
STT,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,0.0,['Katherine M. Clark'],-0.20976744186046514,2021-09-16,-8000.5,0.46,0.83
BKNG,3.0,24001.5,0,3,2,30.33,"['Alan S. Lowenthal', 'Josh Gottheimer']",1.3578225806451614,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,24001.5,6.83,0.8
TT,4.0,32002.0,0,4,2,29.25,"['Josh Gottheimer', 'Zoe Lofgren']",1.2527528089887636,1.0,8000.5,0,1,1,1.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,24001.5,9.0,0.85
PFGC,1.0,8000.5,0,1,1,113.0,['Susie Lee'],1.1283365949119384,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.15,1.1
PWR,1.0,8000.5,0,1,1,113.0,['Dwight Evans'],1.2968965517241382,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.17,1.18
FAST,1.0,8000.5,0,1,1,70.0,['Thomas R Carper'],1.3772727272727265,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,1.33,0.91
AY,2.0,16001.0,0,2,1,104.0,['Katherine M. Clark'],1.1627884615384612,1.0,8000.5,0,1,1,0.0,['Katherine M. Clark'],-0.20976744186046514,2021-09-16,8000.5,1.14,0.92
CLNE,3.0,24001.5,0,3,1,88.0,['Austin Scott'],0.9838709677419355,2.0,16001.0,0,2,2,47.0,"['Katherine M. Clark', 'Austin Scott']",-0.14679999999999993,2021-09-16,8000.5,2.1,0.77
ACN,3.0,24001.5,0,3,2,28.67,"['Zoe Lofgren', 'Kevin Hern']",1.1614864864864864,1.0,8000.5,0,1,1,28.0,['David B. McKinley'],-0.23296874999999995,2021-09-16,16001.0,6.34,0.81
CRM,0.0,0.0,0,0,0,-1.0,[],0.0,4.0,48501.5,0,3,3,75.0,"['Marie Newman', 'Patrick Fallon', 'John Curtis']",0.12133333333333332,2021-09-16,-48501.5,-0.39,0.58
REGN,2.0,16001.0,0,2,1,74.0,['Donald Sternoff Honorable Beyer'],1.135,1.0,8000.5,0,1,1,77.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,8000.5,2.15,1.09
NVVE,2.0,16001.0,0,2,1,88.0,['Austin Scott'],0.9838709677419355,3.0,24001.5,0,3,1,55.0,['Austin Scott'],-0.14679999999999993,2021-09-16,-8000.5,1.66,0.16
STM,2.0,16001.0,0,2,1,114.0,['Bob Gibbs'],1.155,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,16001.0,0.26,0.76
AGCO,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,98.0,['Susie Lee'],-0.23148681055155879,2021-09-16,-8000.5,0.09,0.84
WRK,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,98.0,['Susie Lee'],-0.23148681055155879,2021-09-16,-8000.5,0.09,0.69
PEP,1.1467065868263473,32500.5,0,1,1,62.0,['Thomas H Tuberville'],1.1480999999999997,2.0,16001.0,0,2,2,43.0,"['John Curtis', 'Katherine M. Clark']",0.07206896551724139,2021-09-16,16499.5,1.24,1.1
ISRG,1.0,8000.5,0,1,1,86.0,['John Curtis'],0.9574999999999999,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.63,0.6
BBY,2.0,16001.0,0,2,1,104.0,['Katherine M. Clark'],1.1627884615384612,1.0,8000.5,0,1,1,0.0,['Katherine M. Clark'],-0.20976744186046514,2021-09-16,8000.5,1.14,0.68
WBA,1.0,8000.5,0,1,1,92.0,['Marjorie Taylor Greene'],0.9608333333333334,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.52,0.72
RHHBY,0.0,0.0,0,0,0,-1.0,[],0.0,3.0,24001.5,0,3,1,33.0,['Lois Frankel'],-0.2888095238095238,2021-09-16,-24001.5,1.32,0.93
APO,1.0,8000.5,0,1,1,104.0,['Thomas R Carper'],1.3772727272727265,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.42,0.9
PM,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,36.0,['Frank Pallone'],-0.29400000000000004,2021-09-16,-16001.0,0.88,0.98
VNT,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,86.0,['Susie Lee'],-0.23148681055155879,2021-09-16,-16001.0,0.28,0.55
CCK,1.0,8000.5,0,1,1,71.0,['Susie Lee'],1.1283365949119384,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,1.06,0.88
PSX,1.0667574931880108,32500.5,0,1,1,83.0,['Kevin Hern'],1.1614864864864864,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,32500.5,0.88,1.28
PANW,1.0,8000.5,0,1,1,113.0,['Susie Lee'],1.1283365949119384,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.15,1.08
HCA,1.0,8000.5,0,1,1,93.0,['Susie Lee'],1.1283365949119384,1.0,8000.5,0,1,1,45.0,['Zoe Lofgren'],-0.5806849315068493,2021-09-16,0.0,1.38,0.81
MRNA,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,56.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,-8000.5,0.33,0.31
ORAN,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,51.0,['Katherine M. Clark'],-0.20976744186046514,2021-09-16,-16001.0,0.51,0.98
PLNT,2.0,16001.0,0,2,1,89.0,['Susie Lee'],1.1283365949119384,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,16001.0,1.29,0.83
SO,1.0,8000.5,0,1,1,120.0,['Marjorie Taylor Greene'],0.9608333333333334,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,2.22,1.23
SVC,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,115.5,['Susie Lee'],-0.23148681055155879,2021-09-16,-16001.0,0.04,0.62
DOCU,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,106.0,['Patrick Fallon'],0.055,2021-09-16,-8000.5,-0.01,0.2
JCI,1.0,8000.5,0,1,1,70.0,['Thomas R Carper'],1.3772727272727265,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,1.33,0.73
FCX,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,115.0,['Thomas H Tuberville'],-0.2622641509433963,2021-09-16,-8000.5,0.02,0.87
PHG,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,0.0,['Katherine M. Clark'],-0.20976744186046514,2021-09-16,-8000.5,0.46,0.4
DHR,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,86.0,['John Curtis'],0.07206896551724139,2021-09-16,-8000.5,-0.04,0.86
CDNS,1.0,8000.5,0,1,1,29.0,['Donald Sternoff Honorable Beyer'],1.135,1.0,8000.5,0,1,1,99.0,['Susie Lee'],-0.23148681055155879,2021-09-16,0.0,2.08,0.98
NWL,1.1467065868263473,32500.5,0,1,1,62.0,['Thomas H Tuberville'],1.1480999999999997,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,32500.5,1.45,0.68
AEIS,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,118.0,['Susie Lee'],-0.23148681055155879,2021-09-16,-8000.5,0.01,0.98
DVN,1.0,8000.5,0,1,1,78.0,['Kevin Hern'],1.1614864864864864,1.0,8000.5,0,1,1,84.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,0.0,1.13,2.38
DD,3.0,24001.5,0,3,1,58.67,['Lois Frankel'],1.1714772727272729,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,24001.5,3.91,0.78
HUN,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,35.0,['Lois Frankel'],-0.2888095238095238,2021-09-16,-8000.5,0.45,0.97
PRGS,1.0,8000.5,0,1,1,14.0,['Kevin Hern'],1.1614864864864864,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,2.37,0.94
CHGG,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,113.0,['Susie Lee'],-0.23148681055155879,2021-09-16,-8000.5,0.03,0.28
MRVL,1.0,8000.5,0,1,1,99.0,['Thomas Suozzi'],1.2436231884057978,1.0,8000.5,0,1,1,104.0,['Thomas Suozzi'],-0.18287671232876718,2021-09-16,0.0,0.56,0.74
ETSY,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,93.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,-8000.5,0.14,0.48
VRSK,1.0,8000.5,0,1,1,120.0,['Alan S. Lowenthal'],1.3578225806451614,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,3.14,0.92
CLF,5.0,199002.0,75,4,1,57.0,['Thomas H Tuberville'],1.1480999999999997,4.547904191616767,123502.0,60,4,1,58.0,['Thomas H Tuberville'],-0.2622641509433963,2021-09-16,75500.0,8.39,0.65
VUZI,3.0,24001.5,0,3,1,119.0,['Kevin Hern'],1.1614864864864864,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,24001.5,0.06,0.64
GSK,1.0,8000.5,0,1,1,69.0,['Virginia Foxx'],1.2128846153846153,2.0,16001.0,0,2,1,104.0,['Katherine M. Clark'],-0.20976744186046514,2021-09-16,-8000.5,1.31,0.83
IFNNY,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,48.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,-8000.5,0.37,0.55
JNJ,3.0,383001.0,0,2,1,46.0,['Kevin Hern'],1.1614864864864864,3.0,24001.5,0,3,2,27.0,"['Alan S. Lowenthal', 'Robert J. Wittman']",-0.09588235294117643,2021-09-16,358999.5,5.08,1.04
NSRGY,3.0,24001.5,0,3,1,90.33,['Marjorie Taylor Greene'],0.9608333333333334,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,24001.5,1.55,0.92
ARKK,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,90.0,['Marie Newman'],0.12133333333333332,2021-09-16,-8000.5,-0.07,0.36
EBS,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,1.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,-8000.5,0.62,0.4
XYL,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,104.0,['Katherine M. Clark'],-0.20976744186046514,2021-09-16,-16001.0,0.12,0.71
NVDA,5.350246409835197,806502.5,10,5,4,53.4,"['Pete Sessions', 'Marjorie Taylor Greene', 'David Cheston Rouzer', 'Nancy Pelosi']",1.1480999999999997,6.1467065868263475,72503.0,0,6,4,74.83,"['Kathy Manning', 'Thomas Suozzi', 'Thomas R Carper', 'Josh Gottheimer']",-0.018611111111111144,2021-09-16,733999.5,7.86,0.59
W,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,45.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,-8000.5,0.39,0.16
SCHW,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,15.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,-8000.5,0.55,1.03
GD,2.0,32500.5,0,1,1,50.0,['Carol Devine Miller'],1.136,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,32500.5,2.86,1.19
GDDY,1.0,8000.5,0,1,1,85.0,['Susie Lee'],1.1283365949119384,1.0,8000.5,0,1,1,2.0,['Susie Lee'],-0.23148681055155879,2021-09-16,0.0,1.26,1.02
LEG,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,111.0,['Earl Blumenauer'],-0.30200000000000005,2021-09-16,-8000.5,0.05,0.82
FIS,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,105.0,['Alan S. Lowenthal'],-0.2170512820512821,2021-09-16,-16001.0,0.12,0.68
CHDN,4.0,32002.0,0,4,1,60.75,['Susie Lee'],1.1283365949119384,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,32002.0,4.82,0.86
TER,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,99.0,['Susie Lee'],-0.23148681055155879,2021-09-16,-8000.5,0.09,0.67
UAA,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,65.0,['Susie Lee'],-0.23148681055155879,2021-09-16,-8000.5,0.23,0.39
CRNC,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,32.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,-8000.5,0.46,0.17
ARE,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,43.0,['Thomas R Carper'],-0.42717741935483894,2021-09-16,-8000.5,0.6,0.78
COIN,1.0,8000.5,0,1,1,72.0,['Marie Newman'],0.863972602739726,1.0,8000.5,0,1,1,84.0,['Alan S. Lowenthal'],-0.2170512820512821,2021-09-16,0.0,0.94,0.3
MRIN,1.0,8000.5,0,1,1,76.0,['Ed Case'],0.009,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.01,0.31
T,3.0,24001.5,0,3,3,85.33,"['Virginia Foxx', 'Marjorie Taylor Greene', 'Pete Sessions']",1.2128846153846153,5.0,73001.5,0,3,3,46.33,"['Austin Scott', 'Sheldon Whitehouse', 'Shelley M Capito']",-0.043410404624277484,2021-09-16,-49000.0,2.71,0.87
LOW,1.0,8000.5,0,1,1,69.0,['Josh Gottheimer'],1.2527528089887636,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,1.23,0.94
ALLY,3.0,24001.5,0,3,2,48.33,"['Zoe Lofgren', 'Susie Lee']",1.1283365949119384,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,24001.5,4.54,0.64
CE,1.0,8000.5,0,1,1,113.0,['Dwight Evans'],1.2968965517241382,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.17,0.69
TRU,1.0,8000.5,0,1,1,14.0,['Zoe Lofgren'],0.9587499999999998,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,1.96,0.57
IP,1.0,8000.5,0,1,1,92.0,['Marjorie Taylor Greene'],0.9608333333333334,1.0,8000.5,0,1,1,104.0,['Thomas Suozzi'],-0.18287671232876718,2021-09-16,0.0,0.57,0.67
KPLT,3.0,24001.5,0,3,1,55.33,['Austin Scott'],0.9838709677419355,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,24001.5,3.46,0.18
FMC,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,113.0,['Susie Lee'],-0.23148681055155879,2021-09-16,-8000.5,0.03,1.11
ETN,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,104.0,['Thomas R Carper'],-0.42717741935483894,2021-09-16,-8000.5,0.12,0.89
LDOS,1.0,8000.5,0,1,1,98.0,['Susie Lee'],1.1283365949119384,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.48,1.03
TNL,1.0,8000.5,0,1,1,113.0,['Susie Lee'],1.1283365949119384,1.0,8000.5,0,1,1,80.0,['Susie Lee'],-0.23148681055155879,2021-09-16,0.0,0.32,0.75
PLUG,1.0,8000.5,0,1,1,9.0,['Austin Scott'],0.9838709677419355,1.0,8000.5,0,1,1,62.0,['Austin Scott'],-0.14679999999999993,2021-09-16,0.0,2.26,1.13
TXN,1.0,8000.5,0,1,1,38.0,['Kevin Hern'],1.1614864864864864,1.0,8000.5,0,1,1,86.0,['John Curtis'],0.07206896551724139,2021-09-16,0.0,1.79,0.86
JNPR,1.0,8000.5,0,1,1,101.0,['Gary C Peters'],1.1033333333333335,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.4,1.01
PII,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,98.0,['Susie Lee'],-0.23148681055155879,2021-09-16,-8000.5,0.09,0.9
TSM,1.0,8000.5,0,1,1,92.0,['Marjorie Taylor Greene'],0.9608333333333334,1.0,8000.5,0,1,1,0.0,['Katherine M. Clark'],-0.20976744186046514,2021-09-16,0.0,0.98,0.66
DIS,4.0,32002.0,0,4,4,41.75,"['Roger Williams', 'Zoe Lofgren', 'Blake Moore', 'Marjorie Taylor Greene']",1.120576923076923,1.0,8000.5,0,1,1,63.0,['Patrick Fallon'],0.055,2021-09-16,24001.5,6.7,0.59
ABBV,1.0,8000.5,0,1,1,92.0,['Marjorie Taylor Greene'],0.9608333333333334,3.0,83001.0,0,2,2,72.5,"['Debbie Dingell', 'Adam B. Schiff']",-0.03200000000000001,2021-09-16,-75000.5,0.6,1.39
PGR,5.0,40002.5,0,5,1,72.0,['Lois Frankel'],1.1714772727272729,1.0,8000.5,0,1,1,86.0,['John Curtis'],0.07206896551724139,2021-09-16,32002.0,5.0,1.37
OKE,2.0,16001.0,0,2,1,72.0,['Kevin Hern'],1.1614864864864864,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,16001.0,2.05,1.15
BIIB,1.0,8000.5,0,1,1,100.0,['Josh Gottheimer'],1.2527528089887636,1.0,8000.5,0,1,1,1.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,0.0,1.1,0.69
TRUP,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,90.0,['Marie Newman'],0.12133333333333332,2021-09-16,-16001.0,-0.13,0.79
ESS,1.0,8000.5,0,1,1,71.0,['Rick Larsen'],0.931,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.88,0.82
WAT,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,43.0,['Lois Frankel'],-0.2888095238095238,2021-09-16,-8000.5,0.4,0.71
CME,1.0,8000.5,0,1,1,14.0,['Zoe Lofgren'],0.9587499999999998,1.0,8000.5,0,1,1,86.0,['John Curtis'],0.07206896551724139,2021-09-16,0.0,1.91,1.05
META,1.0,8000.5,0,1,1,111.0,['Josh Gottheimer'],1.2527528089887636,2.455040871934605,183001.0,0,2,2,100.5,"['Patrick Fallon', 'John Curtis']",0.07206896551724139,2021-09-16,-175000.5,0.16,0.39
MCD,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,104.0,['Thomas R Carper'],-0.42717741935483894,2021-09-16,-8000.5,0.12,1.07
ENLC,1.0,8000.5,0,1,1,119.0,['Mark Dr Green'],0.769,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.01,1.57
CI,1.0,8000.5,0,1,1,99.0,['Lois Frankel'],1.1714772727272729,1.1467065868263473,32500.5,0,1,1,104.0,['Thomas Suozzi'],-0.18287671232876718,2021-09-16,-24500.0,0.53,1.44
IRM,0.0,0.0,0,0,0,-1.0,[],0.0,5.0,40002.5,0,5,2,82.8,"['Thomas R Carper', 'Katherine M. Clark']",-0.20976744186046514,2021-09-16,-40002.5,0.69,1.29
CG,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,113.0,['Dwight Evans'],-0.19727272727272738,2021-09-16,-8000.5,0.03,0.62
BDX,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,86.0,['John Curtis'],0.07206896551724139,2021-09-16,-8000.5,-0.04,1.01
SWK,6.0,48003.0,0,6,3,65.17,"['Susie Lee', 'David B. McKinley', 'Lois Frankel']",1.3162025316455699,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,48003.0,7.98,0.47
ROK,2.0,16001.0,0,2,2,27.0,"['Josh Gottheimer', 'Kevin Hern']",1.2527528089887636,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,16001.0,4.49,0.76
RAMP,1.0,8000.5,0,1,1,79.0,['Thomas R Carper'],1.3772727272727265,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,1.09,0.4
AAPL,4.0,774002.0,25,4,2,60.75,"['Shelley M Capito', 'Kim Dr Schrier']",1.1480999999999997,18.146706586826348,1062007.0,0,14,9,63.57,"['John Curtis', 'Josh Gottheimer', 'Shelley M Capito', 'Marie Newman', 'Thomas Suozzi', 'Donald Sternoff Honorable Beyer', 'Sara Jacobs', 'Patrick Fallon', 'David B. McKinley']",0.12133333333333332,2021-09-16,-288005.0,3.02,1.02
SITE,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,84.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,-8000.5,0.19,0.56
IAU,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,42.0,['Donald Sternoff Honorable Beyer'],-0.20524999999999993,2021-09-16,-8000.5,0.29,0.95
PGX,1.0,8000.5,0,1,1,14.0,['Zoe Lofgren'],0.9587499999999998,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,1.96,0.84
VZ,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,113.0,['Patrick Fallon'],0.055,2021-09-16,-8000.5,-0.01,0.8
ATRC,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,100.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,-8000.5,0.1,0.59
TAP,1.0,8000.5,0,1,1,98.0,['Susie Lee'],1.1283365949119384,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.48,1.12
C,1.0,8000.5,0,1,1,86.0,['John Curtis'],0.9574999999999999,2.0,16001.0,0,2,2,44.0,"['Frank Pallone', 'Shelley M Capito']",-0.043410404624277484,2021-09-16,-8000.5,0.75,0.71
NTLA,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,57.0,['Donald Sternoff Honorable Beyer'],-0.20524999999999993,2021-09-16,-8000.5,0.24,0.43
WW,1.0,8000.5,0,1,1,36.0,['Thomas R Carper'],1.3772727272727265,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,2.23,0.25
LVS,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,35.0,['John Curtis'],0.07206896551724139,2021-09-16,-8000.5,-0.11,1.03
AMRC,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,2,102.0,"['Tom Malinowski', 'Susie Lee']",-0.1955555555555555,2021-09-16,-16001.0,0.13,1.12
ADBE,5.182561307901907,107002.5,0,5,4,58.2,"['William R. Keating', 'Angus S King, Jr.', 'Zoe Lofgren', 'Kevin Hern']",1.1614864864864864,1.0,8000.5,0,1,1,86.0,['John Curtis'],0.07206896551724139,2021-09-16,99002.0,6.97,0.45
MDB,1.0,8000.5,0,1,1,3.0,['Josh Gottheimer'],1.2527528089887636,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,2.82,0.43
ARCC,1.0,8000.5,0,1,1,14.0,['Zoe Lofgren'],0.9587499999999998,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,1.96,1.04
FIVE,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,77.0,['Josh Gottheimer'],-0.285887445887446,2021-09-16,-8000.5,0.22,0.73
EMR,1.0,8000.5,0,1,1,6.0,['Kevin Hern'],1.1614864864864864,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,2.55,0.81
FNV,1.0,8000.5,0,1,1,87.0,['Donald Sternoff Honorable Beyer'],1.135,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.72,0.86
VRSN,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,98.0,['William R. Keating'],-0.11,2021-09-16,-8000.5,0.04,0.78
BMY,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,102.5,['Thomas Suozzi'],-0.18287671232876718,2021-09-16,-16001.0,0.11,1.2
MTDR,1.0,8000.5,0,1,1,84.0,['Josh Gottheimer'],1.2527528089887636,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.87,1.83
LEA,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,87.0,['Susie Lee'],-0.23148681055155879,2021-09-16,-8000.5,0.14,0.9
CELC,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,113.0,['Tom Malinowski'],-0.1955555555555555,2021-09-16,-8000.5,0.02,0.44
LRCX,1.0,8000.5,0,1,1,99.0,['Josh Gottheimer'],1.2527528089887636,1.0,8000.5,0,1,1,86.0,['John Curtis'],0.07206896551724139,2021-09-16,0.0,0.46,0.67
DELL,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,30.0,['Susie Lee'],-0.23148681055155879,2021-09-16,-8000.5,0.38,0.75
TFX,1.0,8000.5,0,1,1,80.0,['Susie Lee'],1.1283365949119384,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,0.87,0.59
STX,1.0,8000.5,0,1,1,120.0,['Marjorie Taylor Greene'],0.9608333333333334,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,2.22,0.76
CSCO,2.0,16001.0,0,2,1,51.0,['Katherine M. Clark'],1.1627884615384612,3.0,24001.5,0,3,3,22.0,"['Katherine M. Clark', 'Zoe Lofgren', 'Robert J. Wittman']",-0.09588235294117643,2021-09-16,-8000.5,3.47,0.78
BSX,4.0,32002.0,0,4,2,110.75,"['John Curtis', 'Kevin Hern']",1.1614864864864864,5.0,40002.5,0,5,1,43.4,['Alan S. Lowenthal'],-0.2170512820512821,2021-09-16,-8000.5,2.24,0.93
NEWT,1.0,8000.5,0,1,1,17.0,['Virginia Foxx'],1.2128846153846153,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,2.41,0.81
ECL,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,91.0,['Donald Sternoff Honorable Beyer'],-0.20524999999999993,2021-09-16,-8000.5,0.11,0.71
LYV,4.0,32002.0,0,4,1,86.75,['Susie Lee'],1.1283365949119384,1.0,8000.5,0,1,1,41.0,['Susie Lee'],-0.23148681055155879,2021-09-16,24001.5,3.04,1.01
WY,0.0,0.0,0,0,0,-1.0,[],0.0,1.1467065868263473,32500.5,0,1,1,104.0,['Thomas Suozzi'],-0.18287671232876718,2021-09-16,-32500.5,0.06,0.92
VSCO,0.0,0.0,0,0,0,-1.0,[],0.0,1.0,8000.5,0,1,1,27.0,['Susie Lee'],-0.23148681055155879,2021-09-16,-8000.5,0.39,0.52
NSC,0.0,0.0,0,0,0,-1.0,[],0.0,2.0,16001.0,0,2,1,28.5,['Josh Gottheimer'],-0.285887445887446,2021-09-16,-16001.0,0.93,0.96
ILMN,1.0,8000.5,0,1,1,22.0,['Kathy Manning'],1.0380555555555555,0.0,0.0,0,0,0,-1.0,[],0.0,2021-09-16,8000.5,1.96,0.44
